"id","title","style_code","description","availability","price","brand","product_type","fb_product_category","google_product_category","inventory","item_group_id","pattern","gender","link","image_link","additional_image_link","visibility","colour","size","condition","custom_label_0","custom_label_1","custom_label_2","custom_label_3","custom_label_4","custom_number_0","custom_number_1","custom_number_2","custom_number_3","custom_number_4"
"WP31090","Cross 8020 Rollerball Fine Gel Refill Pack Of 1 Purple","WP31090","<p>A smooth alternative to the freeflowing ink of a fountain pen, with the convenience of a ballpoint. Gel ink refills are designed for use with all Cross Selectip pens and are compatible with following collections: Classic Century, Century II, Townsend, ATX, Peerless 125, Botanica, Cross X, Bailey, Edge, Calais and Beverly.</p><br>","Out of stock","450 INR","Cross","Inks & Refills","Writing Instruments","Writing Instruments","","WP31090","solid","-","https://www.williampenn.net/product/cross-8020-rollerball-fine-gel-refill-pack-of-1-purple-wp31090","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product_images/wp27591-f18a6422-bd94-406c-8399-433e7185a832.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product_images/wp27591-f18a6422-bd94-406c-8399-433e7185a832.jpg","published","-","Free Size","new","WP31090","0","sites/StAFxmqh5LfPz3ZQSdCh/product_images/wp27591-f18a6422-bd94-406c-8399-433e7185a832.jpg","-","-","-","-","-","-","-"
"WP27616","Sailor 1911 'king Of Pens' Fountain Pen (21k Medium) Black With Rhodium-plated Trims","WP27616","<p>The 1911 Series was introduced to honour the year Sailor was founded. The Sailor 1911 fountain pen has become one of Sailors most popular pens after its release. The smooth writing quality is due to the 21k solid gold nib. The King of Pens was developed as the oversized flagship symbol of Sailors technical expertise and writing excellence. The pen benefits from Sailors excellent cartridgeconverter design, allowing it to be filled with bottled ink (using the provided converter) or with Sailor ink cartridges.</p><br>","Out of stock","82620 INR","Sailor","Fountain Pens","Writing Instruments","Writing Instruments","","WP27616","solid","-","https://www.williampenn.net/product/sailor-1911-king-of-pens-fountain-pen-21k-medium-black-with-rhodium-plated-trims-wp27616","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27616.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27616.jpg","published","Black","Medium","new","WP27616","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27616.jpg","-","-","-","-","-","-","-"
"WP27617","Sailor 1911 'king Of Pens' Fountain Pen (21k Medium) Black With Gold Trims","CNFWP0504","<p>The 1911 Series was introduced to honour the year Sailor was founded. The Sailor 1911 fountain pen has become one of Sailors most popular pens after its release. The smooth writing quality is due to the 21k solid gold nib. The King of Pens was developed as the oversized flagship symbol of Sailors technical expertise and writing excellence. The pen benefits from Sailors excellent cartridgeconverter design, allowing it to be filled with bottled ink (using the provided converter) or with Sailor ink cartridges.</p><br>","Out of stock","98685 INR","Sailor","Fountain Pens","Writing Instruments","Writing Instruments","","CNFWP0504","solid","-","https://www.williampenn.net/product/sailor-1911-king-of-pens-fountain-pen-21k-medium-black-with-gold-trims-wp27617","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27617.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27617-b.jpg","published","Black","Medium","new","WP27617","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27617.jpg","-","-","-","-","-","-","-"
"WP26967","Lamy 377 Aion Rollerball Pen Red With High Gloss Polished Clip","WP26967","<p>The special edition from Lamy is the Aion Red rollerball with a smooth deepdrawn aluminium body its components are the first of their kind and give the series a unique, harmonious appearance. Brushed and blasted surfaces are refined with a brilliant silkmatt anodic coating finish, creating formal tension. The sturdy high gloss polished clip perfectly rounds off the overall design.t. Supplied fitted with medium black Lamy M63 refill.</p>","Out of stock","5760 INR","Lamy","Rollerball Pens","Writing Instruments","Writing Instruments","","WP26967","solid","-","https://www.williampenn.net/product/lamy-377-aion-rollerball-pen-red-with-high-gloss-polished-clip-wp26967","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp26967.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp26967.jpg","published","Red","Free Size","new","WP26967","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp26967.jpg","-","-","-","-","-","-","-"
"WP26978","Lamy 266 Studio Ballpoint Pen All Black With Black Clip","WP26978","<p>Lamy studio Lx special edition ballpoint pen in stealthy All Black. A contemporary take on the classic cigarshaped barrel design, this is a beautifullyfinished all metal pen, constructed from stainless steel. The distinctive propellershaped clip is striking and practical. Twistaction retracting mechanism. Supplied with a Lamy M16 medium black ballpoint refill.</p>","In stock","9560 INR","Lamy","Ballpoint Pens","Writing Instruments","Writing Instruments","1","WP26978","solid","-","https://www.williampenn.net/product/lamy-266-studio-ballpoint-pen-all-black-with-black-clip-wp26978","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp26978_1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp26978_1.jpg","published","Black","Free Size","new","WP26978","100","sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp26978_1.jpg","-","-","-","-","-","-","-"
"WP27088","Fisher Space Cap-o-matic Red Ballpoint Pen","WP27088","<p>The CapOMatic chrome top plastic barrel space pen measures 5.25"" .</p><p>The Fisher Space Pen Chrome CapOMatic lets you Write anywhere, on anything, in any conditions. The Fisher Space Pen is perfect for the outdoors and changeable weather conditions.</p><br><p><strong>Key / Unique Features: </strong></p><p><strong>Style: </strong> Cap Activation</p><p><strong>Length: </strong> 5.375""</p><p><strong>Cartridge: </strong> Fisher PR4 Black Ink Medium Point</p><p><strong>Barrel Colors: </strong> Red, Blue, Green, Yellow, Burgundy, and Black</p><p><strong>Packaging: </strong> Blister Card</p>","In stock","1050 INR","Fisher Space Pen","Ballpoint Pens","Writing Instruments","Writing Instruments","21","WP27088","solid","-","https://www.williampenn.net/product/fisher-space-cap-o-matic-red-ballpoint-pen-wp27088","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27088.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27088.jpg","published","Red","Free Size","new","WP27088","100","sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27088.jpg","-","-","-","-","-","-","-"
"WP27661","Sailor 1911 Large Naginata Emperor Fountain Pen (21k Broad) Black With Gold Trims","WP27661","<p>The combination of the classic Sailor 1911 Large form and the fabulous Naginata Emperor nib serve to demonstrate the precision, skill, and artistry of Sailors pen masters. The 1911 was produced to mark the foundation of the Sailor Pen Company in Japan in 1911. Its balance, comfort and elegant shape have resulted in it being a popular choice among discerning writers for over 30 years. This 1911 Large Naginata Emperor nib combines the features of the Sailor NaginataTogi nib and the Sailor Emperor nib. The rounded tip provides variable line width depending on the angle of the pen to the paper  the lower the angle, the broader the line. The Emperor tab is a feature that was created by Sailor nib master Mr. Nobuyoshi Nagahara. The addition of the solid gold Emperor tab over the top of the nib provides an additional ink reservoir, acting almost like a second feed to deliver ink to the nib. The thin gold bar with its tip curled like the mouth of a butterfly, acts as a constant ink reserve and keeps ink delivery to the nib constant as well. It comes with a Sailor converter (to be used with bottled ink) and can also use Sailor ink cartridges.</p><br>","Out of stock","92000 INR","Sailor","Fountain Pens","Writing Instruments","Writing Instruments","","WP27661","solid","-","https://www.williampenn.net/product/sailor-1911-large-naginata-emperor-fountain-pen-21k-broad-black-with-gold-trims-wp27661","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27661-a.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27661-a.jpg","published","-","Broad","new","WP27661","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27661-a.jpg","-","-","-","-","-","-","-"
"WP08092","Sheaffer Gift 100 Ballpoint Pen Black With Gold Tone Trim","CNFWP0229","<p>With its modern design, timeless finish and balanced feel, the Sheaffer 100 ballpoint pen is the perfect tool for letting ideas flow effortlessly onto the page. For anyone who enjoys writing, the Sheaffer 100 is an affordable way to bring that experience up a notch while also making a stylish impression. The ballpoint features a smooth twistaction mechanism for easy release of the writing tip and provides a firm, controlled writing experience.</p><br>","Out of stock","2850 INR","Sheaffer","Ballpoint Pens","Writing Instruments","Writing Instruments","","CNFWP0229","solid","-","https://www.williampenn.net/product/sheaffer-gift-100-ballpoint-pen-black-with-gold-tone-trim-wp08092","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp08092_1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp08092_1.jpg","published","Black","Free Size","new","WP08092","0","sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp08092_1.jpg","-","-","-","-","-","-","-"
"WP08087","Sheaffer Gift 100 Ballpoint Pen Matte Black With Chrome-plated Trim","CNFWP0502","<p>This Sheaffer 100 pen is a great gift to give while celebrating a special occasion or kicking off a new chapter. With its modern design, timeless finish and balanced feel, it is the perfect tool for letting ideas flow effortlessly onto the page. For anyone who enjoys writing, the Sheaffer 100 is an affordable way to take that experience up a notch while also making a stylish impression.</p><br>","In stock","2138 INR","Sheaffer","Ballpoint Pens","Writing Instruments","Writing Instruments","38","CNFWP0502","solid","-","https://www.williampenn.net/product/sheaffer-gift-100-ballpoint-pen-matte-black-with-chrome-plated-trim-wp08087","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp08087_1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp08087_1.jpg","published","Matte Black","Free Size","new","WP08087","100","sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp08087_1.jpg","-","-","-","-","-","-","-"
"WP34258","Sheaffer Calligraphy Matte Black Fountain Pen With Black Cap And Matte Black Trim In Hangsell - Fine","CNFWP0514","<p>The Sheaffer Calligraphy Line Features a hardwearing resin barrel in different Nib Sizes. Designed With A Window On The Barrel for easy viewing of Your Ink Colour And Level, Each Pen Features A StainlessSteel Nib In Fine, Medium, or Broad Widths. This Pen has A Fine Nib And Carries The Sheaffer White Dot, A Symbol Of Quality And Prestige.</p>","In stock","945 INR","Sheaffer","Fountain Pens","Writing Instruments","Writing Instruments","62","CNFWP0514","solid","-","https://www.williampenn.net/product/sheaffer-93400-calligraphy-fountain-pen-fine-black-with-black-trim-WP34258","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product_images/93400_2-e5ce431f-2dd6-4725-9f2f-06718b3b5490.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product_images/93400_2-e5ce431f-2dd6-4725-9f2f-06718b3b5490.jpg","published","-","Fine","new","WP34258","100","sites/StAFxmqh5LfPz3ZQSdCh/product_images/93400_2-e5ce431f-2dd6-4725-9f2f-06718b3b5490.jpg","-","-","-","-","-","-","-"
"WP27731","Sheaffer Calligraphy Black, Blue And Yellow Fountain Pens Maxikit In Hangsell - F, M, B Nibs","WP27731","<p>The Sheaffer Modern Calligraphy Pen Set combines style, quality, and functionality in an elegant package. This beautiful set features three pens with glossy resin finishes in sophisticated black, vibrant yellow, and elegant blue, all accented with sleek black appointments. Each pen is designed to accommodate three interchangeable stainless steel nibsfine, medium, and broad widthsoffering versatility for various calligraphy styles. Perfect for both beginners and experienced calligraphers, this set allows your creativity to flow seamlessly with every stroke.</p>","In stock","4000 INR","Sheaffer","Fountain Pens","Writing Instruments","Writing Instruments","47","WP27731","solid","-","https://www.williampenn.net/product/sheaffer-calligraphy-black-blue-and-yellow-fountain-pens-maxikit-in-hangsell-f-m-b-nibs","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP27731-1.1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP27731-1.1.jpg","published","-","Medium","new","WP27731","100","sites/StAFxmqh5LfPz3ZQSdCh/product-images/WP27731-1.1.jpg","-","-","-","-","-","-","-"
"WP27074","Lapis Bard Ducorium Bi Fold Evening Wallet With Additional Sleeve Bordeaux","WP27074","<p>The Ducorium Bordeaux Collection is an intoxicating tribute to the discerning. Its inspiration is the sublimely exacting vintages of the French cha&cent;teaux. The same obsession for quality drives the selection of our finest leathers and metals, turned lovingly into products through exceptional craftsmanship. The result is a collection that not merely looks like wine, but also ages like it.</p><p>The exquisite dual&#45;toned finish is achieved by hand painting in the sfumato technique, creating the perfect blend for those who know their Merlot from their Malbec, and care about the difference. And while it well befits a cha&cent;teau, it also belongs equally wherever you take it in the pursuit of your fine taste. Our contemporary take on the timeless male necessity, the Ducorium Evening Leather&#45;Wallet is a study in smart packaging meeting dignified style. Loaded with clever features and delicious details, this is a wallet youll love pulling out each time you have something to give the world. Because what you put your money in is as important as what you put your money on. 2 currency&#45;compartments, 6 credit card slots with 4 slip&#45;in pockets, Removable bi&#45;fold insert with 2 card slots, 2 meshed ID windows, Sewn edges to keep the card slots from stretching</p>","In stock","6975 INR","Lapis Bard","Wallets","All Accessories","All Accessories","5","WP27074","solid","-","https://www.williampenn.net/product/lapis-bard-ducorium-bi-fold-evening-wallet-with-additional-sleeve-bordeaux-wp27074","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27074-1.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27074-1.jpg","published","Bordeaux","Free Size","new","WP27074","100","sites/StAFxmqh5LfPz3ZQSdCh/product-images/wp27074-1.jpg","-","-","-","-","-","-","-"
