"id","title","style_code","description","availability","price","brand","product_type","fb_product_category","google_product_category","inventory","item_group_id","pattern","gender","link","image_link","additional_image_link","visibility","colour","size","condition","percentile_availability","sub_group_percentile_availability","age_group","shipping","identifier_exists","custom_label_0","custom_label_1","custom_label_2","custom_label_3","custom_label_4","custom_number_0","custom_number_1","custom_number_2","custom_number_3","custom_number_4"
"I320402","Scarlet Women Multi Starp Flats","SH-1720-080424","Scarlet Women Multi Starp Flats","In stock","1599 INR","Scarlet","-","brands","brands","1","SH-1720-080424","solid","female","https://www.popularshoemart.com/product/scarlet-sh-1720-white-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-1720-WHT-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-1720-WHT-080424-01.jpg","published","White","37/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I320378","Scarlet Women Embellished Chunky Heeled Sandals","SH-4013-080424","Scarlet Women Embellished Chunky Heeled Sandals","In stock","1899 INR","Scarlet","-","brands","brands","1","SH-4013-080424","solid","female","https://www.popularshoemart.com/product/scarlet-sh-4013-black-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-4013-BLK-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-4013-BLK-080424-01.jpg","published","Black","36/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I320384","Scarlet Women Embellished Chunky Heeled Sandals","SH-4013-080424","Scarlet Women Embellished Chunky Heeled Sandals","In stock","1899 INR","Scarlet","-","brands","brands","2","SH-4013-080424","solid","female","https://www.popularshoemart.com/product/scarlet-sh-4013-white-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-4013-WHT-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-4013-WHT-080424-01.jpg","published","White","36/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I320366","Scarlet Women Open Toe Heels","SH-4014-080424","Scarlet Women Open Toe Heels","In stock","1499 INR","Scarlet","-","brands","brands","3","SH-4014-080424","solid","female","https://www.popularshoemart.com/product/scarlet-sh-4014-gold-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-4014-GLD-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-4014-GLD-080424-01.jpg","published","Gold","36/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I320372","Scarlet Women Open Toe Heels","SH-4014-080424","Scarlet Women Open Toe Heels","In stock","1499 INR","Scarlet","-","brands","brands","2","SH-4014-080424","solid","female","https://www.popularshoemart.com/product/scarlet-sh-4014-sultan-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-4014-SUL-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-4014-SUL-080424-01.jpg","published","Sultan","36/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I320224","Scarlet Women Solid Block Sandals","SH-8003-080424","Scarlet Women Solid Block Sandals","In stock","2499 INR","Scarlet","-","brands","brands","1","SH-8003-080424","solid","female","https://www.popularshoemart.com/product/scarlet-sh-8003-green-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-8003-GRN-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-8003-GRN-080424-01.jpg","published","Green","36/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I320218","Scarlet Women Solid Block Sandals","SH-8003-080424","Scarlet Women Solid Block Sandals","In stock","2499 INR","Scarlet","-","brands","brands","2","SH-8003-080424","solid","female","https://www.popularshoemart.com/product/scarlet-sh-8003-pink-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-8003-PNK-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-8003-PNK-080424-01.jpg","published","Pink","36/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I320236","Scarlet Women Pointed Heels","SH-9214-080424","Scarlet Women Pointed Heels","In stock","2499 INR","Scarlet","-","brands","brands","1","SH-9214-080424","solid","female","https://www.popularshoemart.com/product/scarlet-sh-9214-black-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-9214-BLK-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-9214-BLK-080424-01.jpg","published","Black","36/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I320230","Scarlet Women Pointed Heels","SH-9214-080424","Scarlet Women Pointed Heels","In stock","2499 INR","Scarlet","-","brands","brands","1","SH-9214-080424","solid","female","https://www.popularshoemart.com/product/scarlet-sh-9214-rust-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-9214-RUST-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/SH-9214-RUST-080424-01.jpg","published","Rust","36/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I315168","Slivertoes Women V-strap Grey Slippers","95-403-080424","Slivertoes Women VStrap Grey Slippers blends style and comfort to deliver you the best experience. This sandal is made from top grade synthetic material to ensure durability and longevity. This pair is guaranteed to give your feet the right balance and cushioning required for office wear, casual, ethnic occasions, and leisure.","In stock","1049 INR","Slivertoes","-","brands","brands","4","95-403-080424","solid","female","https://www.popularshoemart.com/product/slivertoes-95-403-grey-8","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/95-403-GRY-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/95-403-GRY-080424-01.jpg","published","Grey","38/8","new","83","83","","","","-","-","-","-","-","-","-","-","-","-"
"I315179","Slivertoes Women V-strap Flats","95-404-080424","Slivertoes Women VStrap Flats blends style and comfort to deliver you the best experience. This sandal is made from top grade synthetic material to ensure durability and longevity. This pair is guaranteed to give your feet the right balance and cushioning required for office wear, casual, ethnic occasions, and leisure.","In stock","1049 INR","Slivertoes","-","brands","brands","10","95-404-080424","solid","female","https://www.popularshoemart.com/product/slivertoes-95-404-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/95-404-BLK-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/95-404-BLK-080424-01.jpg","published","Black","37/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I302001","Slivertoes Women Embellished Flats","95-502-080424","Slivertoes Women Embellished Flats blends style and comfort to deliver you the best experience. This sandal is made from top grade synthetic material to ensure durability and longevity. This pair is guaranteed to give your feet the right balance and cushioning required for office wear, casual, ethnic occasions, and leisure.","In stock","1119 INR","Slivertoes","-","brands","brands","3","95-502-080424","solid","female","https://www.popularshoemart.com/product/slivertoes-95-502-blue-8","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/95-502-BLU-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/95-502-BLU-080424-01.jpg","published","Blue","38/8","new","83","83","","","","-","-","-","-","-","-","-","-","-","-"
"I301952","Slivertoes Women V-strap Peach Slippers","95-601-080424","Slivertoes Women VStrap Peach Slippers blends style and comfort to deliver you the best experience. This sandal is made from top grade synthetic material to ensure durability and longevity. This pair is guaranteed to give your feet the right balance and cushioning required for office wear, casual, ethnic occasions, and leisure.","In stock","1049 INR","Slivertoes","-","brands","brands","5","95-601-080424","solid","female","https://www.popularshoemart.com/product/slivertoes-95-601-peach-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/95-601-PE-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/95-601-PE-080424-01.jpg","published","Peach","37/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I301983","Slivertoes Women Designed Flats","95-603-080424","Slivertoes Women Designed Flats blends style and comfort to deliver you the best experience. This sandal is made from top grade synthetic material to ensure durability and longevity. This pair is guaranteed to give your feet the right balance and cushioning required for office wear, casual, ethnic occasions, and leisure.","In stock","1049 INR","Slivertoes","-","brands","brands","2","95-603-080424","solid","female","https://www.popularshoemart.com/product/slivertoes-95-603-blue-8","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/95-603-BLU-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/95-603-BLU-080424-01.jpg","published","Blue","38/8","new","33","33","","","","-","-","-","-","-","-","-","-","-","-"
"I322933","Slivertoes Women V-strap Flipflops","CL-51-080424","Slivertoes Women VStrap Flipflops blends style and comfort to deliver you the best experience. This sandal is made from top grade synthetic material to ensure durability and longevity. This pair is guaranteed to give your feet the right balance and cushioning required for office wear, casual, ethnic occasions, and leisure.","In stock","849 INR","Slivertoes","-","brands","brands","7","CL-51-080424","solid","female","https://www.popularshoemart.com/product/slivertoes-cl-51-blue-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/CL-51-BLU-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/CL-51-BLU-080424-01.jpg","published","Blue","37/7","new","58","100","","","","-","-","-","-","-","-","-","-","-","-"
"I322931","Slivertoes Women V-strap Flipflops","CL-51-080424","Slivertoes Women VStrap Flipflops blends style and comfort to deliver you the best experience. This sandal is made from top grade synthetic material to ensure durability and longevity. This pair is guaranteed to give your feet the right balance and cushioning required for office wear, casual, ethnic occasions, and leisure.","In stock","849 INR","Slivertoes","-","brands","brands","1","CL-51-080424","solid","female","https://www.popularshoemart.com/product/slivertoes-cl-51-brown-11","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/CL-51-BRN-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/CL-51-BRN-080424-01.jpg","published","Brown","41/11","new","58","16","","","","-","-","-","-","-","-","-","-","-","-"
"I306558","Explore Men Brown Slippers","1252-080424","Explore Men Brown Slippers","In stock","1599 INR","Explore","-","men","men","5","1252-080424","solid","male","https://www.popularshoemart.com/product/explore-1252-brown-9","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1252-BRN-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1252-BRN-080424-01.jpg","","Brown","43/9","new","75","66","","","","-","-","-","-","-","-","-","-","-","-"
"I306406","Explore Men Brown Slippers","1253-080424","Explore Men Brown Slippers","In stock","1599 INR","Explore","-","men","men","1","1253-080424","solid","male","https://www.popularshoemart.com/product/explore-1253-brown-8","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1253-BRN-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1253-BRN-080424-01.jpg","","Brown","42/8","new","50","50","","","","-","-","-","-","-","-","-","-","-","-"
"I306411","Explore Men Grey Slippers","1250-080424","Explore Men Grey Slippers","In stock","1599 INR","Explore","-","men","men","2","1250-080424","solid","male","https://www.popularshoemart.com/product/explore-1250-grey-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1250-GRY-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1250-GRY-080424-01.jpg","","Grey","41/7","new","75","83","","","","-","-","-","-","-","-","-","-","-","-"
"I306394","Explore Men Open Toe Slippers","7301-080424","Explore Men Open Toe Slippers","In stock","1599 INR","Explore","-","men","men","1","7301-080424","solid","male","https://www.popularshoemart.com/product/explore-7301-tan-8","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/7301-TAN-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/7301-TAN-080424-01.jpg","","Tan","42/8","new","66","66","","","","-","-","-","-","-","-","-","-","-","-"
"I306552","Explore Men Open Toe Slippers","1250-080424","Explore Men Open Toe Slippers","In stock","1599 INR","Explore","-","men","men","2","1250-080424","solid","male","https://www.popularshoemart.com/product/explore-1250-olive-9","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1250-OLIVE-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1250-OLIVE-080424-01.jpg","","Olive","43/9","new","75","66","","","","-","-","-","-","-","-","-","-","-","-"
"I306429","Explore Men Tan Slippers","1252-080424","Explore Men Tan Slippers","In stock","1599 INR","Explore","-","men","men","1","1252-080424","solid","male","https://www.popularshoemart.com/product/explore-1252-tan-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1252-TAN-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1252-TAN-080424-01.jpg","","Tan","41/7","new","75","83","","","","-","-","-","-","-","-","-","-","-","-"
"I306423","Explore Men Brown Slippers","1255-080424","Explore Men Brown Slippers","In stock","1599 INR","Explore","-","men","men","5","1255-080424","solid","male","https://www.popularshoemart.com/product/explore-1255-brown-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1255-BRN-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1255-BRN-080424-01.jpg","","Brown","41/7","new","83","83","","","","-","-","-","-","-","-","-","-","-","-"
"I306778","Explore Men Formal Shoes","9011-080424","Explore Men Formal Shoes","In stock","1399 INR","Explore","-","men","men","8","9011-080424","solid","male","https://www.popularshoemart.com/product/explore-9011-brown-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/9011-BRN-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/9011-BRN-080424-01.jpg","","Brown","41/7","new","66","66","","","","-","-","-","-","-","-","-","-","-","-"
"I306417","Explore Men Olive Slippers","1232-080424","Explore Men Olive Slippers","In stock","1599 INR","Explore","-","men","men","7","1232-080424","solid","male","https://www.popularshoemart.com/product/explore-1232-olive-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1232-OLIVE-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1232-OLIVE-080424-01.jpg","","Olive","41/7","new","83","83","","","","-","-","-","-","-","-","-","-","-","-"
"I306562","Explore Men Casual Shoes","1314-080424","Explore Men Casual Shoes","In stock","1499 INR","Explore","-","men","men","4","1314-080424","solid","male","https://www.popularshoemart.com/product/explore-1314-brown-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1314-BRN-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1314-BRN-080424-01.jpg","published","Brown","41/7","new","50","50","","","","-","-","-","-","-","-","-","-","-","-"
"I306399","Explore Men Formal Shoes","9304-080424","Explore Men Formal Shoes","In stock","1599 INR","Explore","-","men","men","8","9304-080424","solid","male","https://www.popularshoemart.com/product/explore-9304-brown-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/9304-BRN-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/9304-BRN-080424-01.jpg","","Brown","41/7","new","66","66","","","","-","-","-","-","-","-","-","-","-","-"
"I307343","Elegance Men Black Slippers","EU-21-080424","Elegance Men Black Slippers","In stock","1599 INR","Elegance","-","men","men","1","EU-21-080424","solid","male","https://www.popularshoemart.com/product/elegance-eu-21-black-9","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/EU-21-BLK-080424-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/EU-21-BLK-080424-01.jpg","","Black","43/9","new","16","16","","","","-","-","-","-","-","-","-","-","-","-"
